ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2020;C0042COBUS;5200208008;0;40994,36;0;-40994,36;0;0;0;0;0;0;0;0
2020;C0042COBUS;5200410004;-1694090,13;1388928,07;1287959,78;-426171,94;809163,93;693867,51;1191627,08;-475467,52;2101026,55;-2685105,5;5571290,33;-9755394,31
2020;C0042COBUS;5200501002;0;0;0;0;0;0;14934;15573;17373;20673;21073;-104560
2020;C0042COBUS;5200502003;2141,26;1846,22;1843,11;1843,11;44715,79;48543,22;111965,37;-41029,57;53326,8;-176339,24;-12617,57;-36238,5
2020;C0042COBUS;5200503006;0;0;0;0;85200;403,7;10000;53763,45;0;-30000;-81850,95;-37516,2
2020;C0042COBUS;5200504002;4000;61925;-41450;12900;4025;6400;216400;2400;8000;14350;-206150;-82800
2020;C0042COBUS;5200504005;0;0;54206,2;25616,6;0;120;120;120;6632;-76369,8;120;-10565
2020;C0042COBUS;5200504007;4500;4500;0;9000;55493,2;25496,6;9000;4500;6300;-70189,8;-6500;-42100
2020;C0042COBUS;5200504018;0;40249,61;0;-40249,61;0;0;0;0;0;0;0;0
2020;C0042COBUS;5200504020;4130,04;60133,99;23813,84;22652,5;-16713,41;12486,51;20958,85;17416,32;2712,15;2987,85;4310,54;-154889,18
2020;C0042COBUS;5200504025;0;3280;0;0;0;0;0;0;0;0;3660;-6940
2020;C0042COBUS;5300202002;0;0;0;0;0;0;0;0;0;0;433,33;0
2020;C0042COCAR;5200201001;25912,56;32633,57;26475,43;33624,88;33698,16;33740,29;33060,51;27731,46;28652,23;26942,64;27720,74;27384,08
2020;C0042COCAR;5200201002;-400,67;-2041,73;-2041,3;-2041,73;-2041,73;-2041,73;-2041,73;16605,59;0;0;0;0
2020;C0042COCAR;5200203001;3730,69;3765,76;3757,74;3736,01;3841,43;7488,3;1414,45;3562,48;3177,11;3416,54;3136,63;3136,55
2020;C0042COCAR;5200203002;-1394,87;-1824,63;-212,94;781,04;1308;3815,02;-556,66;1264,33;1121,5;-592,68;1203,66;-348,13
2020;C0042COCAR;5200204001;2798,01;2802,04;2806,14;2802,05;2832,44;5616,22;568,18;2661,73;2358,12;685,44;-9825,17;16467,03
2020;C0042COCAR;5200204002;987,62;989,13;990,57;849,04;964,45;3500,25;-1141,69;939,6;832,41;925,73;830,37;-6966,17
2020;C0042COCAR;5200205001;9499,12;9391,94;9530,93;8759,24;8778,24;18398,96;272,74;8673,39;7608,3;7743,75;7788,83;15537,79
2020;C0042COCAR;5200205002;2063,2;2600,86;2139,21;2689,95;2695,78;5391,56;-51,07;2534,84;2229,52;2124,02;2186;2159,4
2020;C0042COCAR;5200208001;4071,32;3802,51;3822,66;3857,68;3559,09;8602,89;3920,81;3688,06;3469,76;3927,78;3852,32;3751,26
