ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2019;C0042COAES;5200504006;459;459;562,98;493,66;493,66;493,66;493,66;493,66;493,66;493,66;493,66;493,66
2019;C0042COAES;5200504010;0;0;0;0;0;0;0;0;90;450;5600;20300
2019;C0042COAES;5200504018;8429,62;7404,18;8923,11;4891,69;9264,35;6931,64;6271,57;7474,65;6029,13;6610,33;9196,39;0
2019;C0042COAES;5200504019;19813,3;18667,5;18667,5;29868;19448;18667,5;18667,5;37531,5;18667,5;18667,5;19600,87;20137,12
2019;C0042COAES;5200504020;33,06;33,06;0;546,1;1504,86;1624,89;4348,31;2729,28;3485,82;3793,52;3284,91;2665,61
2019;C0042COAES;5200504021;910;460;460;460;480;480;480;480;480;480;1270;480
2019;C0042COAES;5200504025;31418,86;29603,58;29745,73;39555,89;20802,48;39050,57;34590,86;33871,38;21073,31;31623,37;66433,96;26157,69
2019;C0042COAES;5200505002;74550,34;0;0;124602,97;46356,7;23178,35;23178,35;23178,35;0;0;0;0
2019;C0042COAPD;5200201001;1576,37;5255,63;5857,87;6327,3;6327,96;6327;5542,03;5516,58;5513,99;6539,91;7116,58;6552,57
2019;C0042COAPD;5200201002;0;0;0;0;0;0;968,7;0;0;0;0;0
2019;C0042COAPD;5200203001;175,12;525,35;700,41;733,88;703,03;702,94;721,06;612,89;612,87;735,57;790,72;528,01
2019;C0042COAPD;5200203002;51,31;153,9;205,21;214,99;206,02;205,96;-216,53;179,55;179,61;215,53;231,66;-61,12
2019;C0042COAPD;5200204001;131,34;459,67;459,64;533,07;527,26;527,23;540,42;459,67;459,64;545,61;593,03;592,99
2019;C0042COAPD;5200204002;38,46;134,63;134,7;156,2;154,43;154,51;25,61;134,63;134,7;159,87;227,16;-1338,36
2019;C0042COAPD;5200205001;408,77;1434,19;1591,98;1720,22;1727,36;1727,36;1910,5;1505,91;1505,91;1785,01;1942,78;3401,9
2019;C0042COAPD;5200205002;31,52;105,06;117,14;126,54;126,54;126,54;130,23;110,32;110,32;130,75;142,32;131,02
2019;C0042COAPD;5200208003;16;56;64;64;64;75,04;75,04;65,66;65,66;84,42;84,42;84,42
2019;C0042COAPD;5200208004;945,54;2701,5;3534,49;3782,16;3962,24;3421,92;3835,98;3813,67;3640,28;3986,99;4234,59;3937,44
2019;C0042COAPD;5200208009;313,85;2708,32;2363,42;2453,54;2420,16;1839,81;2302;1972,88;1868,16;3370,59;2011,8;1900,26
2019;C0042COAPD;5200208012;0;0;0;-70,82;-49,9;-49,9;-49,9;-49,9;-49,9;-49,9;-49,9;-49,9
2019;C0042COBEN;5200208001;455548,2;167679,71;167237,74;188733,41;80913,11;77235,66;7009,52;41531,78;-172556,47;291296,85;40441,66;32642,9
2019;C0042COBEN;5200208003;-10,49;213,01;94,97;183,12;-4292,15;-3667,36;-570;6482,27;1015,52;-5597,69;5539,97;173,22
2019;C0042COBEN;5200208004;10350,65;35834,29;79132,39;70301,55;30343,73;113672,51;57772,78;151280,61;4715,11;-110008,66;22666,43;-538,17
2019;C0042COBEN;5200208005;-241,25;-472,85;-472,85;-482,5;-482,5;-723,75;-328,98;-482,5;-714,1;-231,6;0;0
2019;C0042COBEN;5200208009;12834,79;-3053,09;15264,05;9448,97;-5684,86;-36859,96;4392,57;-36043,32;575701,96;-49299,29;25421,05;13129,69
