ano;centroCusto;classeCusto;m01;m02;m03;m04;m05;m06;m07;m08;m09;m10;m11;m12
2022;C0042COCFI;5200204002;1.203,00;1.295,00;1.295,00;971;1.078,00;1.078,00;1.078,00;1.078,00;1.078,00;1.078,00;1.078,00;1.078,00
2022;C0042COCFI;5200205001;11.162,00;12.017,00;12.017,00;9.014,00;10.007,00;10.007,00;10.007,00;10.007,00;10.007,00;10.007,00;10.007,00;10.007,00
2022;C0042COCFI;5200205002;3.270,00;3.520,00;3.520,00;2.640,00;2.931,00;2.931,00;2.931,00;2.931,00;2.931,00;2.931,00;2.931,00;2.931,00
2022;C0042COCFI;5200208001;4.349,25;5.509,05;5.509,05;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15;4.929,15
2022;C0042COCFI;5200208003;93;100;100;75;83;83;83;83;83;83;83;83
2022;C0042COCFI;5200208004;6.053,50;7.264,20;9.062,76;8.307,53;8.307,53;8.307,53;8.307,53;8.307,53;8.307,53;8.307,53;8.307,53;8.307,53
2022;C0042COCFI;5200208009;1.286,99;1.640,29;1.640,29;1.640,29;1.640,29;1.640,29;1.640,29;1.640,29;1.640,29;1.640,29;1.640,29;1.640,29
2022;C0042COCFI;5200503005;607;607;607;607;607;607;607;607;607;607;607;607
2022;C0042COCFS;5200206003;12.114,00;12.114,00;12.114,00;12.114,00;13.446,00;13.446,00;13.446,00;13.446,00;13.446,00;13.446,00;13.446,00;13.446,00
2022;C0042COCFS;5200206050;2.424,00;2.424,00;2.424,00;2.424,00;2.688,00;2.688,00;2.688,00;2.688,00;2.688,00;2.688,00;2.688,00;2.688,00
2022;C0042COCFS;5200208001;2.866,17;2.866,17;2.866,17;2.866,17;2.866,17;2.866,17;2.866,17;2.866,17;2.866,17;2.866,17;2.866,17;2.866,17
2022;C0042COCFS;5200208003;27;27;27;27;30;30;30;30;30;30;30;30
2022;C0042COCFS;5200208004;1.816,05;1.816,05;2.265,69;2.265,69;2.265,69;2.265,69;2.265,69;2.265,69;2.265,69;2.265,69;2.265,69;2.265,69
